RIO;COORD- X;COORD- Y;PUNTO;FECHA;Anomalopsychidae;Atriplectididae;Blepharoceridae;Calamoceratidae;Ptilodactylidae;Chordodidae;Gomphidae;Hydridae;Lampyridae;Lymnessiidae;Odontoceridae;Oligoneuriidae;Perlidae;Polythoridae;Psephenidae;Ampullariidae;Dytiscidae;Ephemeridae;Euthyplociidae;Gyrinidae;Hydraenidae;Hydrobiosidae;Leptophlebiidae;Philopotamidae;Polycentropodidae;Polymitarcydae;Xiphocentronidae;Gerridae;Hebridae;Helicopsychidae;Hydrobiidae;Leptoceridae;Lestidae;Palaemonidae;Pleidae;Pseudothelpusidae;Saldidae;Simuliidae;Veliidae;Baetidae;Caenidae;Calopterygidae;Coenagrionidae;Corixidae;Dixidae;Dryopidae;Glossossomatidae;Hyalellidae;Hydroptilidae;Hydropsychidae;Leptohyphidae;Naucoridae;Notonectidae;Planariidae;Psychodidae;Scirtidae;Aeshnidae;Ancylidae;Corydalidae;Elmidae;Libellulidae;Limnichidae;Lutrochidae;Megapodagrionidae;Sialidae;Staphylinidae;Belostomatidae;Gelastocoridae;Mesoveliidae;Nepidae;Planorbiidae;Pyralidae;Tabanidae;Thiaridae;Chrysomelidae;Stratiomyidae;Haliplidae;Empididae;Dolichopodidae;Sphaeridae;Lymnaeidae;Hydrometridae;Noteridae;Ceratopogonidae;Glossiphoniidae;Cyclobdellidae;Hydrophilidae;Physidae;Culicidae;Chironomidae;Muscidae;Sciomyzidae;Syrphidae;Tubificidae;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HUASAGA;260536,9;9708079,8;P3;04/09/2018  12:09:18 p, m,;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;0,2;;;;;;;;;;;;;0,2;;;;;;;;;;;;;;0,2;;;;;;;;;;;;;;;;;;;;0,2;;;;;;;;;;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,321887582;;;;;;;;;;;;;-0,321887582;;;;;;;;;;;;;;-0,321887582;;;;;;;;;;;;;;;;;;;;-0,321887582;;;;;;;;;;-0,321887582;;;;;;;;;;;;;;;;;;;;;;;;1,61;Contaminación moderada;
HUASAGA;258714,1;9715164,6;P4;04/09/2018  02:50:39 p, m,;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;;;;;;;;;;;0,25;;0,25;;;;;;;;;;;;;;;;;;0,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,34657359;;-0,34657359;;;;;;;;;;;;;;;;;;-0,34657359;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,34657359;;;;;;;;;;;;;;;;;;;;;;;;1,39;Contaminación moderada;
HUASAGA;257269,2;9720800,8;P5;04/09/2018  05:43:00 p, m,;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;;;;0,2;;;;;;;;0,2;;;;;;;;;0,2;;;;;;;;;;;;;;0,2;;;;;;;;;;;;;;;;;;;;0,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,321887582;;;;;;;;-0,321887582;;;;;;;;;-0,321887582;;;;;;;;;;;;;;-0,321887582;;;;;;;;;;;;;;;;;;;;-0,321887582;;;;;;;;;;;;;;;;;;;;;;;;;1,61;Contaminación moderada;
CHAPIZA;177784,8;9681258,3;P1;07/09/2018  06:25:19 a, m,;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;;0,142857143;;;;;;;;;;;;;0,142857143;;;;;;;0,142857143;;;;;0,142857143;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;0,142857143;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;-0,277987164;;;;;;;-0,277987164;;;;;-0,277987164;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;-0,277987164;;;;;;;;;;;1,95;Contaminación moderada;
CHAPIZA;178221,8;9689341,6;P2;07/09/2018  09:08:25 a, m,;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0,166666667;;;;;;;;0,166666667;;;;;;;;;;;;0,166666667;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;-0,298626578;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,79;Contaminación moderada;
CHAPIZA;178170;9693894;P3;07/09/2018  11:33:10 a, m,;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;0,125;;;;;;0,125;;;;;;;;;0,125;;;;;;;;;;;0,125;;;;;;;;;;;0,125;;;;;;0,125;;;;;;;0,125;;;;;;;;;0,125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,259930193;;;;;;-0,259930193;;;;;;;;;-0,259930193;;;;;;;;;;;-0,259930193;;;;;;;;;;;-0,259930193;;;;;;-0,259930193;;;;;;;-0,259930193;;;;;;;;;-0,259930193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,08;Contaminación moderada;
CHAPIZA;176461,8;9699526,9;P4;07/09/2018  02:43:39 p, m,;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;1,79;Contaminación moderada;
CHAPIZA;170189;9701869,7;P5;07/09/2018  05:13:56 p, m,;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;0,166666667;;;;;;;;0,166666667;;;;;;;;;;;;;0,166666667;;;;;;;;;;;0,166666667;;;;;;;;;0,166666667;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;-0,298626578;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;-0,298626578;;;;;;;;;-0,298626578;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,79;Contaminación moderada;
HUASAGA;275317,5;9699416,5;P1;08/01/2019  08:27:43 a, m,;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;0,142857143;;;;;;;;0,142857143;;;;;;;;;;;;;;0,142857143;;;;;;0,142857143;;;;;;;;;;;;;0,142857143;;;;;;;;;;;0,142857143;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,277987164;;;;;;;;-0,277987164;;;;;;;;;;;;;;-0,277987164;;;;;;-0,277987164;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,95;Contaminación moderada;
HUASAGA;267687,4;9704496,8;P2;08/01/2019  10:21:33 a, m,;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;0,166666667;;;;;;;;;0,166666667;;;;;;;;;;0,166666667;;;;;;;;;0,166666667;;;;;;;;;;0,166666667;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;-0,298626578;;;;;;;;;;-0,298626578;;;;;;;;;-0,298626578;;;;;;;;;;-0,298626578;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,79;Contaminación moderada;
HUASAGA;260536,9;9708079,8;P3;08/01/2019  01:11:40 p, m,;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;5;;;;;;;;;;;;;;;;0,2;;;;;;;;;;;;;;;;;;;;0,2;;;;;;;;;;;;;;;;;0,2;;;;;;;;;;;;;;;0,2;;;;;;;;;;;;;;;;;;0,2;;;;;;;;;;;;;;;;;;;;;;;;-0,321887582;;;;;;;;;;;;;;;;;;;;-0,321887582;;;;;;;;;;;;;;;;;-0,321887582;;;;;;;;;;;;;;;-0,321887582;;;;;;;;;;;;;;;;;;-0,321887582;;;;;;;;;1,61;Contaminación moderada;
HUASAGA;258714,1;9715164,6;P4;08/01/2019  03:22:25 p, m,;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;0,166666667;;;;;;;;;0,166666667;;;;;0,166666667;;;;;;;;;;;0,166666667;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;-0,298626578;;;;;-0,298626578;;;;;;;;;;;-0,298626578;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;;;;;;;;;;;;;1,79;Contaminación moderada;
HUASAGA;257269,2;9720800,8;P5;08/01/2019  05:32:29 p, m,;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;;;;;0,125;;;;;;;;0,125;;;;;;;;;0,125;;;;;;;;;;;0,125;;;;;;;;;;;;;0,125;;;;;;;0,125;;;;;;0,125;;;;;;;;0,125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,259930193;;;;;;;;-0,259930193;;;;;;;;;-0,259930193;;;;;;;;;;;-0,259930193;;;;;;;;;;;;;-0,259930193;;;;;;;-0,259930193;;;;;;-0,259930193;;;;;;;;-0,259930193;;;;;;;;;;;;;;;;;;;;;;2,08;Contaminación moderada;
CHAPIZA;177784,8;9681258,3;P1;10/01/2019  07:40:50 a, m,;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0,125;0,125;;;;0,125;;;;;;;;;0,125;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,125;0,125;;;;;;;;;;0,125;;;;;;;;;;;;;;;0,125;;;;;;;;;;;;;;;;;;;;;;;;;;-0,259930193;-0,259930193;;;;-0,259930193;;;;;;;;;-0,259930193;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,259930193;-0,259930193;;;;;;;;;;-0,259930193;;;;;;;;;;;;;;;-0,259930193;;;;;;;;;;;;;;;;;;;;;;;;;;2,08;Contaminación moderada;
CHAPIZA;178221,8;9689341,6;P2;10/01/2019  10:32:45 a, m,;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;7;0,142857143;;;;;;;;;;;;;0,142857143;;;;;;;;;;;0,142857143;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;;0,142857143;;;;;;;;-0,277987164;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;;-0,277987164;;;;;;;;1,95;Contaminación moderada;
CHAPIZA;178170;9693894;P3;10/01/2019  01:39:23 p, m,;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;;;;;;;0,142857143;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;0,142857143;;;;;;;;-0,277987164;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;-0,277987164;;1,95;Contaminación moderada;
CHAPIZA;176461,8;9699526,9;P4;10/01/2019  04:27:22 p, m,;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;0,166666667;;;;;;;;;0,166666667;;;;;;;;;;;0,166666667;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;-0,298626578;;;;;;;;;-0,298626578;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;1,79;Contaminación moderada;
CHAPIZA;170189;9701869,7;P5;10/01/2019  06:05:12 p, m,;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;;;;;;0,125;;;;;;;;;;0,125;;;;;;;;;;;;0,125;;;;;;0,125;;;0,125;0,125;;;;;;;;;0,125;;;;;;;;0,125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,259930193;;;;;;;;;;-0,259930193;;;;;;;;;;;;-0,259930193;;;;;;-0,259930193;;;-0,259930193;-0,259930193;;;;;;;;;-0,259930193;;;;;;;;-0,259930193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,08;Contaminación moderada;
HUASAGA;275317,5;9699416,5;P1;09/05/2019  09:10:02 a, m,;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;;0,125;;;0,125;;;;;0,125;;;;;;;;;;;;;;;0,125;;;;;;;;0,125;;;;;;;;;;;0,125;;;;;;;;;;;;;;0,125;;;;;;;;;;;;;;0,125;;;;;;;;;;;;;;;;;;;;;;;;-0,259930193;;;-0,259930193;;;;;-0,259930193;;;;;;;;;;;;;;;-0,259930193;;;;;;;;-0,259930193;;;;;;;;;;;-0,259930193;;;;;;;;;;;;;;-0,259930193;;;;;;;;;;;;;;-0,259930193;;;;;;;;;;;;;;;;;;;;;;;2,08;Contaminación moderada;
HUASAGA;267687,4;9704496,8;P2;09/05/2019  10:55:20 a, m,;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;;;;;;;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;0,166666667;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;0,166666667;;;;;;;;;;;;;;;;0,166666667;;;;0,166666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;-0,298626578;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;;;;;-0,298626578;;;;-0,298626578;;;;;;;;;;;;;;;;;1,79;Contaminación moderada;
HUASAGA;260536,9;9708079,8;P3;09/05/2019  12:44:40 p, m,;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;7;;;;0,142857143;;;;;;;0,142857143;;;;;;;0,142857143;;;;;;;;;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;0,142857143;;;;;;-0,277987164;;;;;;;-0,277987164;;;;;;;-0,277987164;;;;;;;;;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;-0,277987164;;;1,95;Contaminación moderada;
HUASAGA;258714,1;9715164,6;P4;09/05/2019  03:38:33 p, m,;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;;0,166666667;;;;;;;;;;;;0,166666667;;;;;;;;;;;0,166666667;;;;;;;;;;;0,166666667;;;;;;;;;;0,166666667;;;;0,166666667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,298626578;;;;;;;;;;;;-0,298626578;;;;;;;;;;;-0,298626578;;;;;;;;;;;-0,298626578;;;;;;;;;;-0,298626578;;;;-0,298626578;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,79;Contaminación moderada;
HUASAGA;257269,2;9720800,8;P5;09/05/2019  05:15:53 p, m,;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;8;0,125;;;;;;;;;;;;0,125;;;;;;;;;;0,125;;;;0,125;;;;;;;;;;;;;;;;;;;0,125;;;;;;;;;;;;;;0,125;;;;;;;;;;;;;;;;0,125;;;;;;;;;;;;;0,125;;;;;;-0,259930193;;;;;;;;;;;;-0,259930193;;;;;;;;;;-0,259930193;;;;-0,259930193;;;;;;;;;;;;;;;;;;;-0,259930193;;;;;;;;;;;;;;-0,259930193;;;;;;;;;;;;;;;;-0,259930193;;;;;;;;;;;;;-0,259930193;;;;;;2,08;Contaminación moderada;
CHAPIZA;177784,8;9681258,3;P1;11/05/2019  07:10:23 a, m,;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;;;;0,090909091;;;0,090909091;;;;0,090909091;;;;;;;;;;;;;;0,090909091;;;;0,090909091;;;;;0,090909091;;;;;;0,090909091;;;;;;0,090909091;;;;;;0,090909091;;;;;;;;;;;;;;;;;;;0,090909091;;;;;;0,090909091;;;;;;;;;;;;;;;;;;;;;-0,217990479;;;-0,217990479;;;;-0,217990479;;;;;;;;;;;;;;-0,217990479;;;;-0,217990479;;;;;-0,217990479;;;;;;-0,217990479;;;;;;-0,217990479;;;;;;-0,217990479;;;;;;;;;;;;;;;;;;;-0,217990479;;;;;;-0,217990479;;;;;;;;;;;;;;;;;;2,40;Contaminación moderada;
CHAPIZA;178221,8;9689341,6;P2;11/05/2019  11:23:13 a, m,;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;0,142857143;;;;;0,142857143;;;;;;;;;;;;;;;;;;0,142857143;;;;;;0,142857143;;;;;0,142857143;;;;;;;;0,142857143;;;;;;;;;;;;;0,142857143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,277987164;;;;;-0,277987164;;;;;;;;;;;;;;;;;;-0,277987164;;;;;;-0,277987164;;;;;-0,277987164;;;;;;;;-0,277987164;;;;;;;;;;;;;-0,277987164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,95;Contaminación moderada;
CHAPIZA;178170;9693894;P3;11/05/2019  02:39:35 p, m,;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;;;;;;;;;;;0,142857143;;;;0,142857143;;;;;;0,142857143;;;;;0,142857143;;;;;;0,142857143;;;;0,142857143;;;;0,142857143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-0,277987164;;;;-0,277987164;;;;;;-0,277987164;;;;;-0,277987164;;;;;;-0,277987164;;;;-0,277987164;;;;-0,277987164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,95;Contaminación moderada;
